,rating,review,SentimantValue,predectedValue
903,5,استثنائي سهولة إنهاء المعاملة في الاستقبال لاشيئ,1,1
904,2,موظف المسبح سيء جدا  موظف المسبح سيء جدامعظم الوقت المسبح للصيانهالفندق ليس خمس نجوم كما يدعونالفندق لا يستحق هذا المبلغهناك فنادق افضل منه وبسعر اقل جدا,0,0
905,1,اقامة ممتعة  الموقع والنظافة,1,1
906,5,استثنائي كل شئ المواقف ماهي مضلله ,1,1
907,5,جميل مميز بكل شئ لاشي,1,1
908,5,استثنائي كل شي جميل الواي فاي ضعيف,1,1
909,4,جيد  اضاءة الغرفة ضعيفة,1,1
910,5,ممتاز  تصاعد الروائح إلى داخل الغرفة,1,1
911,5,سلطنة عمان كل شي بهذا الفندق ممتاز لاشي,1,1
912,5,استثنائي ااخر راحه تضليل المواقف,1,1
913,2,مخيب للأمل  الفطور سيئ والاستقبال نصابين,0,0
914,2,ضعيف لم يعجبني شي بالفندق ضيق الغرف والحمامات وقله النظافه وعدم جوده الواي فاي,0,0
915,5,استثنائي  عدم وجود مكيف في الصاله,1,1
916,4,جيد  دورات المياه صغيره جدآ,1,1
917,2,مخيب للأمل  حقيقة ان الفندق اقل مستوى من المتوقع في مستوى النظافة عدم وجود مطبخ نهائيا واقلها وعدم وجود سخان للماء,0,0
918,2,فندق سيء اقرر عدم الذهاب له مرة أخرى عدم الراحة الاكل سيء,0,0
919,5,ممتاز كل شي ممتاز غالي شوي,1,1
920,5,ممتاز كل شي ,1,1
921,5,استثنائي يعتبر شقق مفروشه وليس فندق ولكن كانت رووعه وقريبه من كل شئ انصح به للجمييع ,1,1
922,5,استثنائي رائع بما تعنبه الكلمة لا يوجد,1,1
923,1,ابو سلطان لا شئ اولا عدم تغير الشراشف و نظافة الفندق والاهم عدم وجود مواقف اقرب موقف في الجهة المقابلة و على شارع خطير جدا لا انصح بالسكن فيه و اتنمى تغير سياسة الفندق من ناحية النظافة الحمامات و السرير,0,0
924,1,ضعيف جداً Nothingلا شي الفندق سئ من جميع النواحييكفيك ان مافيه أية مواقف لازم توقف في المواقف البعيدة خلف الشارع وكل مره تقطع الشارع المزدحم مررره تكون مغامره خطيرة الفندق بشكل عام سئ وغير مريح ليلة كانت مررره طويله عليه,0,0
925,2,سيء جدا  لايوجد مواقف نهائيا والموقع  في وسط البلد والزحمه غير نظيف ودورات المياه رديئه جداا,0,0
926,1,غرف صغيرة وارضية متسخة  عدم توفر مواقف خاصة بالفندق والتأخر في طلبات الخدمة,0,0
927,1,زباله زباله كل شي,0,0
928,5,ممتاز كل شى كان ممتاز بعد المكان عن الأماكن الحيوية,1,1
929,5,استثنائي كل شي مميز ,1,1
930,2,ضعيف لم يعجبني شئ سئ بمعنى الكلمه سوء معامله مسيطرين على الاداره المصريين والهنود استغلال ونصب لا انصخ احد ابدا بالسكن فيه,0,0
931,4,"قربه من القرية العالمية قرب الفندق من القرية العالمية، أنهينا التسويق في القرية بوقت متأخر وكان موقعه ممتازاً لنا الغرف واسعة والكنب جلد، المكان نظيف بشكل عام ومظهر البناية من الخارج لا يدل على شكل الشقق من الداخل فلا اعتقد انها تعقل عن بعض شقق JBR ابدا الا ان الموقع قد لا يناسب الجميع يوجد سوبرماركت اسفل البناية ومطعم بيتزا والسعر مناسب جداً لا شيئ حقيقة لأن المكان فاق توقعاتي",1,1
932,5,ممتاز الهدوءالموقعالخدمةالسعرالراحة ,1,1
933,1,فندق في وسط الصحراء  بعيد جدا يقع في وسط الصحراء,0,0
934,2,مخيب للأمل  طاقم العمل موظفي الإستقبال لم يعجبوني ابداا,0,0
935,1,ضعيف جداً لا شئ الفندق زباله المراقص والخمور والإفطار سئ جداً والنت ضعيف جداً والنزلاء جميعهم أجانب نحن الوحيدون عرب,0,0
936,2,اسوء من السيء لا شي مثيرلم اتوقع ان بهذا الفندق مراقص وبار البار والمراقصلم اتوقع حتى الخمور في ثلاجة الغرفةاصلي الفجر واطلب من الرسبشن الاتصال بالمرقص لايقافهم,0,0
937,1,سيئ جدا لاشي موظف الاستقبال استغلالي عند خروجي من الفندق طلب زيادة الاجرة 150 على نص ساعه بصراحه لا انصح احد بالذهاب الى هذا الفندق وغير صالح للعائلات ,0,0
938,1,السعر مبالغ فيه والمكان غير نظيف و إزعاج من سبب الديسكوات لا شيء الطاقم غير متعاون,0,0
939,2,للاسف النظافة سيئة جدا الموقع فقط لا بأس به الغرفة ضيقةالسجادة قذرة جدا ويبدو انها لم تغسل من فترة طويلةالحمام يخرج منه روائح كريهة المكيف رديء,0,0
940,2,So bad  روائح كريهه جداااا الارضيات وسخه  الواي فاي لايعمل داخل الغرفه الححز غير مضمون,0,0
941,1,تعب  انتضر بطانيه بعد 3 ساعات وصلت وغير نظيفهو الأثاث قديم,0,0
942,4,الفندق فاااااااااشل  الفندق فااااااشل وزعاج والطاقم سيئ,0,0
943,1,النظافة التظافة والابداع لاشي,1,1
944,5,جيد سعة الشقة ووجود مواقف لا شي,1,1
945,1,كل شيء ممتاز لاتوجد اي سلبيات في الفندق التأخر في تسجيل الدخول والتأخرفي تسليم الامتعه في وقت المغادرة,1,1
946,4,استثنائي الموقع والنظافة والخدمة والأفطار مميز لاشي,1,1
947,4,"رحله عائليه كانت ممتعه  مساحه الشقه كانت مريحه شقه واسعه ،الهدوء،النظافه ومناسب للعائلات لا شي",1,1
948,5,مخيب للأمل موقع الفندق ووسع الغرفه جداً جداً النظافة سيئه وعدم اهتمام بتنظيف الغرف وتغير الشراشف وتم خصم مبلغ الغرفه من الفيزا ولم تحتسب مع العلم انها سحبت من حسابي ومع ذلك دفعت المبلغ كامل والي الان لم يتم ارجاع مبلغ الفيزا,0,0
949,2,? انصح فيه  بصراحه اندمت اني نزلت فيهولن اعود اليه ابدا,0,0
950,2,ضعيف  عدم التنسيق بين طاقم العمل على عدد النزلاء والمدفوعات,0,0
951,2,ضعيف  مكان الفندق سيءرائحة الفندق سيئة جداالغرف سيئهالتكييف معطل,0,0
952,5,جميل موقع الفندق وخدمات توصيل من والى الحرم بدون عوزل بالنسبه للازعاج فقط,1,1
953,4,كانت اقامة ممتعة ومريحة الافطار جيد جداموقع الفندق رائعالادارة ممتازة عدم وجود مغلسة لغسل وكي الملابس في الفندقالانترنت ضعيف احيانا,1,1
954,4,"جيد المكان جميل والغرف مرتبه والإستقبال جيد وتعامل راقيوخصوصاً الأستاذ محمد عبداللطيف عمل لنا الكثير جزاه الله خيراً خدمة تنظيف الغرفة وقت طويل جداً لكي يأتيك العامل المختص بالتنظيفالأكل في البوفيه يحتاج بعض التعديلكذلك شيئ مؤسف جداً جمع باقي الأكل في قمامه، كان الأولى التصدق به او عمل ماترونه، لكن هناك الكثير من الأكل الجيد يوضع في القمامة، أرجو منكم الإسراع في حل هذه المشكلة جزاكم الله خيراًوجود غلايه فقط بدون ماء ولاسكر ولاشاي ولاقهوهكذلك أسوء شيئ شاهدته صواني الغلايه بلاستك قديمه جداااااا ولا تتناسب مع أي شقه عاديه فكيف بفندق!",1,1
